id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm549892,Aerials,MOVIE,"Earth is invaded by Aliens from outer space. An intermarried couple living in the city of Dubai are confined to their home due to the uncertainty of the situation. Disconnected from the world outside due to the loss of communication, they explore around their cultural differences in Science in order to understand the reason behind Aliens coming to our planet; only to find themselves caught between a series of extraterrestrial encounters at their very home.",2016,,90,"['thriller', 'drama', 'scifi']",['AE'],,tt5314138,1.5,388.0,1.81,
tm528287,Chhota Bheem in African Safari,MOVIE,"The kids visit Africa to see how the tribals live in harmony with nature. But when they reach, they see that the place has been taken over by the chieftain Hatari. Persistent drought is just one effect of his magical powers. Bheem realizes that they must first address the evil magic.",2015,,62,['animation'],[],,tt6418390,6.5,12.0,,
tm317850,Meet The in-Laws,MOVIE,"A Yoruba man proposes to his Igbo girlfriend, but when the news eventually reaches their parents, their reactions aren’t exactly what they expected due to tribal prejudice. Rivalry between the two families begins, but the couple are adamant on their love prevailing. Starring Kenneth Okolie, Adeniyi Johnson, Tina Mba, Dele Odule, Lilian Esoro, Amaechi Muonagor, Blessing Onwukwe, Dickson Godwin and NEDU",2016,,75,['comedy'],['NG'],,tt8332742,6.0,24.0,1.512,5.0
tm494288,Brother Jekwu,MOVIE,"Chasing wild success, a village hustler follows his cousin from Nigeria to Kenya and stumbles into the shady business affairs of a notorious overlord.",2016,,103,"['comedy', 'crime']",['NG'],,tt8857316,,,1.4,
tm452046,Hans Teeuwen: Echte Rancune,MOVIE,"Hans Teeuwen's Real Rancour, recorded live at the Leicester Square Theatre, November 2016.",2016,,103,['comedy'],['NL'],,,,,0.724,6.3
tm207734,Chris D'Elia: Incorrigible,MOVIE,"Comedian and actor Chris D’Elia, known for his dynamic physical comedy, explains why the NFL would be way more entertaining if it were real lions, bears and Vikings battling each other, that babies are the worst prize ever, and that you should never ask a Cuban directions unless you’re ready for the best time of your life.",2015,R,83,"['comedy', 'documentation']",['US'],,tt4624852,6.4,1540.0,2.593,6.2
ts52950,Miss in Kiss,SHOW,"After an earthquake destroyed Xiang Qin's house, she and her father moved in with the family of her father's college buddy, Uncle Ah Li. To her surprise, the kind and amicable aunt and uncle are the parents of her cold and distant schoolmate Jiang Zhi Shu, a genius with an IQ of 200 whom not too long ago rejected her endless crush on him. Will the close proximity give her a second chance to win Zhi Shu's heart? Or, will her love for him end under his cold words? What happens when there is competition for his heart?",2016,TV-14,27,"['comedy', 'drama']",['TW'],1.0,tt6954524,7.7,98.0,2.05,8.0
tm244842,Ordinary People,MOVIE,"Ordinary People is a family portrait of Jane, 16, and her boyfriend, Aries, who live on their own in the chaotic streets of Manila. Surviving as pickpockets, the lives of the young couple change when they suddenly become teenage parents. But not even a month into parenthood, their child is stolen from them. In order to retrieve the child, the young couple is forced to take desperate measures.",2016,,107,['drama'],['PH'],,tt5891626,7.3,516.0,2.117,6.3
ts83454,"Have You Ever Fallen in Love, Miss Jiang?",SHOW,A new teacher finds herself in an unenviable situation after witnessing a troubling interaction between an administrator and a student.,2016,TV-14,85,['drama'],['TW'],1.0,,,,1.365,
tm350159,Couple Of Days,MOVIE,"Three couples, each in different phases of romance, head to Ibadan for a fun and frisky holiday. But secrets soon spill, causing trouble in paradise.",2016,,103,['drama'],['NG'],,tt9741588,6.4,21.0,0.671,4.0
tm226320,Kara Bela,MOVIE,"After the death of his wife and father, Kudret, who has always lived by the book, decides to go on a road trip to save a girl.",2015,PG-13,100,"['comedy', 'action', 'drama']",['TR'],,tt4974684,6.7,9056.0,3.656,6.6
tm279828,Vince & Kath & James,MOVIE,"The film is based on Vince and Kath, an online series written by Jenny Ruth Almocera, which went viral, that told the story of two lovestruck teens, Vince and Kath, through text messages.",2016,,116,['romance'],['PH'],,tt6271264,6.8,373.0,1.936,6.4
tm319354,Santa Pac's Merry Berry Day,MOVIE,"﻿As Pacworlders excitedly decorate for Berry Day, Pac is saddened about missing his parents as he receives a picture ornament of them from his Aunt Spheria.  The teens reminisce of their childhood Berry Day as they enjoy Christmas eggnog.  Since Berry Day is one of the happiest days of the year, Betrayus launches a plan to get rid of the day by capturing Santa Pac and his Round Deer and to possess the gifts and Berry Day decorations. All Pac wants for Berry Day is to see his parents Sunny and Zac and is overjoyed when they arrive. But, his parents tell him they want to see the tree of life in the secret location which is forbidden.  Are these Pac’s real parents or are they a trick from Betrayus and Dr. Slimestein?  Let’s hope Berry Day can be merry after all.",2016,,44,"['animation', 'comedy', 'action']","['US', 'CA', 'JP']",,,,,1.605,5.5
tm275726,Carlos Ballarta: el amor es de putos,MOVIE,"Carlos Ballarta mocks daily life in Mexico, including public transit, the education system and the corn seller who betrays your confidence",2016,,67,['comedy'],['MX'],,tt6268852,7.0,235.0,3.487,6.5
tm311456,Sen Benim HerŞeyimsin,MOVIE,A dramatic story about a girl and her giving father.,2016,,107,['comedy'],['TR'],,tt5748380,6.2,2707.0,3.082,6.3
tm350374,Saawan,MOVIE,"A handicapped 9-year old boy who lives in a valley in the mountains of Balochistan is rejected by his father, intimidated by society, harassed by friends and left alone due to his disability. Strengthened by memories and dreams of the love of his mother, he begins a perilous journey back to his family in the main city.",2016,,90,"['thriller', 'drama']",['PK'],,tt5580778,7.3,253.0,2.513,7.4
tm296203,A Chaster Marriage,MOVIE,"In love with Duygu, as well as with his favorite football team, Zafer is one of those grown-up men who never really grow up. One day, he finds himself forced into a marriage by his father, and despite his many funny attempts to get out of the marriage, Zafer’s plans yield no result. Can Zafer understand the meaning of true love before the final whistle blows?",2016,PG-13,93,"['comedy', 'romance', 'family']",['TR'],,tt6379048,5.4,874.0,1.508,5.1
tm235232,Misunderstanding,MOVIE,"Omar is trying to reclaim the inheritance of his father from his uncle. He uses his colleague Rauof, who turns out to be a crook and then flees to Lebanon and Omar goes to jail.  Lina the Lebanese girl falls in love with Raouf, and they agree to marry, but he escapes to Cairo.",2015,,120,"['action', 'comedy', 'romance']",['EG'],,tt4453286,4.3,780.0,1.441,
tm234773,Eddie: Strongman,MOVIE,"Truck mechanic, husband and father of two, Eddie Hall wants to be the World's Strongest Man. This feature documentary vividly illustrates the sacrifices that this extremely driven man must make to chase his dream. He will stop at nothing. He trains, eats, sleeps and breathes strongman, competing all over the world and breaking records. He faces not only gargantuan competitors, but his own inner demons as he strives to leave behind the scars of his teenage years. This film gets under the skin of a man totally dedicated to becoming the greatest and offers an engrossing snapshot of an unforgettable character, Eddie - Strongman.",2015,,98,['documentation'],['GB'],,tt4334636,7.4,1168.0,1.814,6.8
tm243849,Extremis,MOVIE,A purely observational non-fiction film that takes viewers into the ethically murky world of end-of-life decision making in a public hospital.,2016,,24,['documentation'],['US'],,,,,4.355,7.1
tm257141,Cedric the Entertainer: Live from the Ville,MOVIE,"Donning his signature suit and fedora, the dapper comic offers a unique spin on getting old, the presidential election and ""Honky Tonk Badonkadonk.""",2016,,60,['comedy'],['US'],,tt5753806,6.2,696.0,1.519,6.0
tm234069,Wedding Association 2: Circumcision,MOVIE,Ismail and his old screwball crew land themselves in hot water when his grandson's circumcision evolves into a buzz-making citywide event.,2015,PG-13,107,['comedy'],['TR'],,tt5114588,6.3,10439.0,3.703,6.2
tm278279,One in a Billion,MOVIE,"In a country of 1.2 billion people and in a sport with billions of fans worldwide, there has yet to be a single Indian-born player drafted in the NBA. One in a Billion follows the global journey of Satnam Singh Bhamara from his home of Ballo Ke, a farming village in rural India, to the bright lights of New York City as he attempts to change history. Building up to a climactic draft night after years of hard work, Satnam hopes to finally create the long-awaited connection between India and the NBA.",2016,,69,['documentation'],['US'],,tt6045798,6.7,545.0,1.674,7.0
tm232947,Brahman Naman,MOVIE,This homage to 1980s teen sex comedies follows a college quiz bowl champion who knows almost everything -- except how to talk to women.,2016,,94,['comedy'],"['IN', 'GB']",,tt5240748,5.5,1901.0,2.608,5.6
tm290157,XV Beyond the Tryline,MOVIE,"A behind the scenes look at the sport of rugby with the 2015 Rugby World Cup as a backdrop, featuring interviews from players, coaches, referees and fans.",2016,,91,"['documentation', 'sport']",['GB'],,tt5254198,6.8,76.0,1.278,7.5
tm247396,Virunga: Gorillas in Peril,MOVIE,A behind-the-scenes documentary about the gorillas featured in the film Virunga.,2015,,28,['documentation'],['US'],,tt4677816,6.6,32.0,1.46,7.0
tm246810,Santa Banta Pvt Ltd,MOVIE,Two friends and their sweet and endearing misadventures and one of these misadventures sees them land in the middle of a kidnapping investigation.,2016,,112,"['comedy', 'action', 'crime', 'drama']",['IN'],,tt2909396,2.7,283.0,2.241,3.8
tm239078,Jada,MOVIE,"Jada is 7 years old. Jada lives alone on Venice Beach. By following her through a day in her life, the story of who she is, why she is there, and who the man is that has come looking for her unfolds.",2016,PG-13,16,"['drama', 'sport']",['US'],,tt9769714,5.4,159.0,0.886,4.0
tm562821,Grandmother's Farm Part 2,MOVIE,"After the mysterious events that occurred to 5 five friends on the farm (in part 1), they decided to go for a new adventure trip set off from Abu Dhabi to Fujairah in an mood of funny situations, but they face more frightening events that turned their journey from joy and fun to fear and horror.",2015,,80,"['horror', 'thriller', 'comedy']",['AE'],,tt4658908,5.4,61.0,,
tm282988,Dieter Nuhr: Nuhr in Berlin,MOVIE,"Dieter Nuhr: Nuhr in Berlin: A Netflix Original  The cerebral and popular German cabaret comic expounds his theories on gender norms, primal instincts and a decidedly gastrointestinal Big Bang.",2016,,68,"['comedy', 'european']",['DE'],,tt6959666,4.7,70.0,1.004,6.2
tm215265,Ave Maria,MOVIE,The silent routine of 5 Nuns living in the West Bank wilderness is disturbed when an Israeli settler family breaks down right outside the convent just as the Sabbath comes into effect.,2015,,15,['comedy'],"['PS', 'FR', 'DE']",,,,,2.209,5.9
tm211571,Niyazi Gül Dörtnala,MOVIE,"Niyazi, a veterinarian, is on the lookout for a special elixir for animals. What he doesn't yet know is a mobster and his estranged love is also on the lookout for that elixir.",2015,PG,106,"['comedy', 'drama', 'action']",['TR'],,tt5016660,4.5,3170.0,2.395,4.2
tm242906,Sila Samayangalil,MOVIE,"Seven people from different walks of life give their blood sample for ELISA Test - AIDS Screening. To avoid the tension of waiting, they decide to bribe the technician and know the results earlier. They come to know only one among them has AIDS. Each one hoping it is not him,waits with anxiety. The film takes an unexpected turn from here creating an emotional and shocking end.",2016,,101,['drama'],['IN'],,tt5877882,5.8,32.0,2.974,7.6
ts253685,Secret of Success,SHOW,An aspiring actor uses a magical book to transport himself inside the movies he had always dreamed of starring in -- but not without consequences.,2015,TV-14,41,['drama'],['MY'],1.0,,,,0.846,
tm368725,Love Is a Story,MOVIE,"Near by Christmas, in an old and charming town in Transylvania, Sebastian and Aprilia start a beautiful love story. However, nothing is as simple as it would seem. Being influenced by three men with strong personalities, Aprilia needs to find the balance between adulthood and the choices of a young girl's heart. It's Christmas time and life holds for this talented beautiful girl only the presents that she is strong enough to grab.",2015,,107,"['romance', 'european', 'comedy']",['RO'],,tt3764686,6.0,365.0,1.654,7.0
